"VICTIM_RECORD_NUM","INCIDENT_DATE","FINGERPRINT_ID","FIRST_NAME","LAST_NAME","BIRTH_DATE","GENDER","INJURY_DESCR","CASE_NUM"
32908,01-JAN-13 03:49,35722863,"JAMES","BOLDEN",29-JAN-82 00:00,"M","GSW TO BUTTOCKS",492453
10240,14-JAN-15 17:22,33745908,"JUAN","JAVIER",13-AUG-90 00:00,"M","GSW TO CHEST",447974
9640,17-FEB-15 20:41,35387337,"YAGOUB","ROYZEAL",26-MAR-98 00:00,"M","GSW TO CHEST",365904
7268,10-MAY-15 23:54,35469990,"DEANDRE","GARDNER",19-NOV-87 00:00,"M","GSW TO HIP",573887
31384,14-MAR-13 03:00,34212288,"CHRISTIAN","CERON",12-NOV-85 00:00,"M","GSW TO LEG ",369887
8252,12-APR-15 00:08,35333667,"VANESSA","RAMIREZ",17-APR-92 00:00,"M","MULT GSWS",425280
27132,21-JUL-13 01:49,33428982,"WILLIE","GREEN",17-APR-85 00:00,"M","FATAL MULTIPLE GSWS",595154
39644,17-JUL-12 02:30,35237430,"MIGUEL","REDD",25-NOV-91 00:00,"M","GSWS TO  LEFT FOREARM AND LEFT BUTTOCKS",636456
30400,22-APR-13 21:41,34172244,"CLAYTON","MARTINEZ-BUCIO",05-MAR-98 00:00,"M","FATAL GSW BACK",377898
13432,27-SEP-14 21:13,34411212,"EDGAR","FENNER",23-JUL-91 00:00,"M","GSW TO LEG",637171
22244,23-DEC-13 01:48,33541209,"MICHEAL","SEWELL",05-SEP-90 00:00,"M","GSW TO CHEST",457082
17524,14-JUN-14 02:22,33409305,"DANILO","LANGSTON",18-OCT-93 00:00,"M","MULTIPLE GSWS",633714
17988,01-JUN-14 19:44,34750482,"DARYL","ALLEN",28-FEB-98 00:00,"M","MULT GSWS",416239
12944,08-OCT-14 15:11,34925862,"QUOVADIS","ORDUNO",08-FEB-94 00:00,"M","MULTIPLE GSWS",519890
12864,10-OCT-14 22:48,35913438,"STAN","JOHNSON",26-SEP-94 00:00,"M","FATAL GSW TO BACK",520164
33440,11-DEC-12 20:45,33960159,"ERMIDES","LOWE",10-FEB-85 00:00,"M","GRAZE WOUND TO THE BACK",636633
39912,11-JUL-12 19:54,33866082,"SEAN","FOUNTAIN",31-JAN-93 00:00,"M","GSW TO ELBOW",464258
7916,19-APR-15 13:52,34552170,"MICHAEL","BROWN",11-AUG-93 00:00,"M","GSW THIGH",388101
27228,18-JUL-13 23:15,35948715,"FLAMOND","SPANN",07-SEP-75 00:00,"M","GSW TO CHEST",466560
8076,15-APR-15 17:13,35563185,"TODD","MURRY",11-SEP-98 00:00,"M","GSW TO HEAD",543261
19748,19-APR-14 12:52,34500867,"SHAQUILLE","NAVARRO DOMINGUEZ",09-OCT-90 00:00,"M","GSW TO BACK",363277
23332,06-NOV-13 17:38,35341095,"BOBBY","OLLIE",31-OCT-89 00:00,"M","GSW TO BUTTOCKS",571371
22976,23-NOV-13 18:44,34404249,"GERMAINE","BURNS",19-JUL-90 00:00,"M","GSW CALF AND FOOT. ",563323
10688,23-DEC-14 20:55,34774389,"HERMAN ","SHEPPARD",25-AUG-94 00:00,"M","GSW TO CHEST",589286
22948,24-NOV-13 02:02,36050955,"HARVEY","CZERNIAK",26-APR-72 00:00,"M","GSW TO THE RIGHT FOREARM",528930
28000,30-JUN-13 01:26,35102094,"PLEER","WILLIAMS",27-OCT-94 00:00,"M","GSW TO LEG",575024
34960,31-OCT-12 15:02,34516425,"JOHN","ROBERTSON ",27-APR-89 00:00,"M","GSW TO LEFT ARM",401524
6724,23-MAY-15 02:59,35984247,"PABLO","BURCHETT",31-AUG-89 00:00,"M","GSW TO BACK",443643
28792,13-JUN-13 07:00,35858727,"WALTER","JONES",18-NOV-96 00:00,"M","GSW TO FOOT",398211
27756,04-JUL-13 22:50,35012757,"TIMOTHY","MAGNESS",02-MAR-91 00:00,"M","MULTIPLE GSWS",547669
33096,26-DEC-12 21:58,35757261,"ISRAEL","CLEGGETT",03-AUG-80 00:00,"M","MULTIPLE GSWS",507041
24748,15-SEP-13 04:22,34251441,"MARIO","CROCKROM",10-DEC-81 00:00,"M","GSW TO SHOULDER",377799
11768,17-NOV-14 18:15,35637921,"RAYMOND","JOHNSON",10-NOV-77 00:00,"M","MULT GSWS",427426
29848,13-MAY-13 18:14,35687259,"WILLIAMS","HASAN",17-JAN-94 00:00,"M","MULTIPLE GSWS",447044
21532,25-JAN-14 20:22,34661703,"LANCE","DAVIS",30-AUG-83 00:00,"M","MULT GSWS",562701
20920,07-MAR-14 21:26,35155905,"GANIYU","TAYLOR",13-OCT-94 00:00,"M","GSW TO BUTTOCKS",406090
31688,19-FEB-13 20:52,35155905,"GANIYU","TAYLOR",13-OCT-94 00:00,"M","MULT GSWS",534978
14952,17-AUG-14 00:40,35306520,"RAFAEL","KALEB",22-MAR-93 00:00,"M","GSW TO LEG",562330
27952,30-JUN-13 23:37,33778977,"CHRISTOPHER","MENDEZ",20-NOV-97 00:00,"M","GSW TO ARM",594169
6196,06-JUN-15 03:00,35885550,"IZAIAH","JOVANOVICH",24-JUN-88 00:00,"M","GSW TO LEG",358307
16580,06-JUL-14 16:28,34182087,"EDGAR","HODOROWICZ",12-OCT-98 00:00,"M","GSW TO HEAD",369793
5624,21-JUN-15 04:21,35896755,"CUBIE","KELLY",19-JUL-83 00:00,"M","MULT GSWS",339785
32144,28-JAN-13 15:33,35421075,"RAYMOND","WILSON",08-AUG-85 00:00,"M","GSW HAND, GSW BUTTOCKS",486800
30664,14-APR-13 02:50,35649102,"ERIC","KRISTMAN",23-APR-90 00:00,"M","GSW TO ARM",386439
20684,20-MAR-14 19:59,35256774,"HOWER","WILLIS",27-JUN-95 00:00,"M","GSW TO RT ARM",450722
15028,15-AUG-14 22:27,34919376,"JOSE","ROGERS",15-JUN-92 00:00,"M","GSW BUTTOCKS  LEG  FOOT",527988
27060,22-JUL-13 23:15,34325502,"TSERENDOR","MEANS",08-JUL-96 00:00,"M","FOOT",455555
37316,31-AUG-12 03:47,35027877,"JOSEPH","MCNEIL",02-MAR-87 00:00,"M","MULT GSWS",551844
19012,08-MAY-14 21:19,33713697,"FREDDY","ENGE",27-MAY-94 00:00,"M","GSW TO BUTTOCKS",534915
35252,22-OCT-12 22:20,35054046,"FRANCISCO","JACOBS",25-NOV-92 00:00,"M","GSW TO LEG",334284
21036,01-MAR-14 03:27,33579132,"JAQUEZ","MARTINEZ",29-JAN-85 00:00,"M","GSW TO LEFT THIGH",605694
13776,20-SEP-14 17:21,33879603,"BILLLY","KANALAS",03-AUG-90 00:00,"M","GSW TO TORSO",519646
23616,28-OCT-13 12:37,35365137,"SHEVANTE","NICHOLAS",14-NOV-81 00:00,"M","MULT GSWS",489116
27132,21-JUL-13 01:49,33956745,"WESLEY","ARIES",07-JAN-91 00:00,"M","GSW TO BUTTOCKS",595154
26648,03-AUG-13 00:30,35246130,"LITTLE","NICHOLAS",16-AUG-95 00:00,"M","GSW GROIN",402915
24988,08-SEP-13 21:06,34515291,"CARLOS","BREELAND",28-APR-95 00:00,"M","GSW TO UPPER RIGHT LEG",329467
30732,12-APR-13 14:01,34462746,"MARK","MAXEY",26-DEC-88 00:00,"M","GSW TO ARM",322548
7640,29-APR-15 13:45,35778537,"DAVANTE","BYLLOTT",01-OCT-90 00:00,"M","FATAL - STOMACH & BACK",609751
39960,11-JUL-12 02:45,35839386,"OMAR","MACK",27-MAR-86 00:00,"M","MULT GSWS",433232
14440,29-AUG-14 20:14,35021484,"ANTWAIN","LEATHWERWOOD",27-JAN-92 00:00,"M","GSW TO LEG",549303
7860,21-APR-15 02:21,33918207,"PATRICK","JONES",24-OCT-88 00:00,"M","MULTIPLE GSWS",637237
10604,26-DEC-14 20:30,35710509,"TERRENCE","FRANKLIN",23-DEC-87 00:00,"M","MULT GSWS",603327
35700,14-OCT-12 02:00,35902317,"MICHAEL","WASHINGTON",22-JUL-87 00:00,"M","GSW TO THE CHEST. ",564095
7980,17-APR-15 22:51,34748220,"JESUS","TANCULA",08-FEB-87 00:00,"M","GSW TO SHOULDER",392606
32768,05-JAN-13 00:17,33496251,"JOSE","QUINTON",31-JUL-88 00:00,"M","GRAZE TO LEFT LEG",573824
39240,23-JUL-12 23:00,34971231,"KENNETH","SLATER",16-MAR-92 00:00,"M","GSW TO FOOT",490108
7372,07-MAY-15 22:32,35869965,"KE'SHAWN","LARKIN JR.",14-JUN-98 00:00,"M","GRAZE TO LEG",335336
38816,02-AUG-12 12:50,33809568,"WEREDE","RAMIREZ",16-JUL-95 00:00,"M"," FATAL GSW TO CHEST",495786
33212,22-DEC-12 04:44,33835500,"DANIEL","MORALES",17-FEB-91 00:00,"M","GSW TO LEG",525643
30924,03-APR-13 23:40,33647733,"BRIAN","WILBORN",23-MAR-80 00:00,"M","GSW TO LEG",424215
39896,11-JUL-12 22:20,33524832,"FERMAN","BAILEY",15-OCT-93 00:00,"M","GSW TO LEG",404206
31464,08-MAR-13 15:46,36062865,"EMORY","CARTER",17-SEP-88 00:00,"M","MULTIPLE GSWS",351770
35708,14-OCT-12 00:28,34295604,"GORDON","SIMMONS",29-DEC-81 00:00,"M","GRAZE TO THE ARM",486670
36800,12-SEP-12 18:28,34774935,"LAROYLE","DEECKEN",25-DEC-72 00:00,"M","GSW BACKSIDE ",443843
27648,06-JUL-13 03:14,33879777,"DAVID","CASTANEDA",02-SEP-88 00:00,"M","FATAL GSW TO ABDOMEN",329391
37740,23-AUG-12 08:01,34424643,"JALEEL","GRAY",01-JAN-96 00:00,"M","GSW TO RIGHT LEG",562593
23952,13-OCT-13 02:06,33866703,"SENECA","CORNEJO",15-AUG-84 00:00,"M","GSW TO CHEST",343711
27372,15-JUL-13 01:06,35278227,"DEVON","RODRIGUEZ",22-OCT-85 00:00,"M","GSW TO CHEEK",595936
12312,27-OCT-14 12:00,34915530,"RAVON","MOORE ",12-JUN-95 00:00,"M","GRAZE WOUND TO FOREHEAD",390278
6496,28-MAY-15 21:00,34932633,"JOSE","WILLIAMS",02-MAR-92 00:00,"M","GSW TO BACK",633631
24844,12-SEP-13 17:10,33611409,"TOMMY","HUERTA",29-OCT-84 00:00,"M","GSW TO LEG",370252
14048,10-SEP-14 17:32,35083326,"ROCIO","TURNER",13-APR-98 00:00,"M","GSW TO HAND",377960
17536,13-JUN-14 23:56,33572172,"JOSEPH","BELL",21-JUN-92 00:00,"M","MULTIPLE GSWS",432046
15884,23-JUL-14 11:53,33572172,"JOSEPH","BELL",21-JUN-92 00:00,"M","GSW TO HAND",456588
9924,26-JAN-15 20:58,35601687,"MARCUS","BRANDON",04-JUL-95 00:00,"M","MULT GSWS",445978
16980,29-JUN-14 00:57,35212836,"MARIO","RAMIREZ",30-JUL-94 00:00,"M","GSW TO CHEST",522407
36828,11-SEP-12 18:00,34055871,"VINA","HEIN",03-AUG-23 00:00,"M","GSW TO RIGHT KNEE ",571842
24264,02-OCT-13 17:57,35182830,"MIGUEL","LENDING",13-SEP-91 00:00,"M","GRAZE TO THE HEAD",487851
20584,23-MAR-14 13:44,35152809,"SUAD","FREEMAN",05-JUN-86 00:00,"M","GSW TO RIGHT SHIN",486417
31916,07-FEB-13 14:59,35075133,"EDDIE","TATE",16-AUG-81 00:00,"M","GSW TO FOOT",606854
37972,19-AUG-12 00:30,33903645,"LUIS","CRAWL",01-SEP-78 00:00,"M","GSW TO HIP",412465
31148,24-MAR-13 12:58,35316234,"ADAM","KNOWLES",16-SEP-98 00:00,"M","GSW TO BUTTOCKS",450485
25224,03-SEP-13 02:02,34663629,"COREY","KLEJN",27-MAY-93 00:00,"M","GSW TO STOMACH",461103
5408,26-JUN-15 23:55,35438391,"CARL","DAVIS",01-DEC-67 00:00,"M","GSW TO ARM",464443
19564,24-APR-14 19:43,33409206,"SHANNON","FIELDS",11-JUL-92 00:00,"M","GSW TO LEG",490924
26900,27-JUL-13 22:34,34996224,"EDWARD","DAVIS",04-MAY-95 00:00,"M","GSW TO LEG",547865
38136,15-AUG-12 22:11,35293167,"MAURICE","HARVEY",21-AUG-96 00:00,"M","GSW TO BACK",428037
15472,04-AUG-14 07:24,34956294,"MARK","RIVERA",20-NOV-92 00:00,"M","MULTIPLE GSWS",465827
40120,07-JUL-12 03:13,33777987,"DERRICK","HOLLIE",09-DEC-84 00:00,"M","GSW LEG",561121
6488,28-MAY-15 21:31,34640541,"EGYPT","TATE",30-MAY-86 00:00,"M","GSW TO BUTTOCKS",524566
13904,16-SEP-14 22:00,33380547,"DEMON","STEEN",23-NOV-89 00:00,"M","GSW TO FOOT",500541
6564,26-MAY-15 14:38,35588094,"OMAR","FITCH",10-APR-99 00:00,"M","GSW TO CHEST",593969
17524,14-JUN-14 02:22,33958542,"DYTANIEL","KHOSRAVIAN",19-FEB-95 00:00,"M","GSW TO BACK",633714
5724,18-JUN-15 22:30,35129433,"ARVEY","VELEZ",27-JUL-88 00:00,"M","GSW TO CHEST",332403
14604,24-AUG-14 20:58,35189334,"GUSTAVO","LEWIS ",16-MAR-98 00:00,"M","GSW TO LEG",378523
36248,27-SEP-12 18:34,35035944,"ALLEN","AIEKENS",20-NOV-93 00:00,"M","GSW LOWER LEFT LEG",638503
20828,11-MAR-14 17:02,35260119,"TAMIA","FISHER",02-JUL-83 00:00,"F","GUN SHOT WOUND",499686
31784,14-FEB-13 05:45,35542071,"ALFREDO","CONELLY",04-APR-80 00:00,"M","GSW TO STOMACH",490242
34428,17-NOV-12 00:13,35128800,"LAVALLE","COFFE",19-MAR-93 00:00,"M","GSW TO LOWER BACK",371899
32472,15-JAN-13 08:15,34154760,"RENARD","JAROSLAW",03-MAY-93 00:00,"M","GSW TO LEFT LEG",410028
35008,29-OCT-12 18:31,34154760,"RENARD","JAROSLAW",03-MAY-93 00:00,"M","GSW TO LEG",632002
27376,15-JUL-13 00:45,33824271,"BRYANT","KOTUR",03-AUG-93 00:00,"M","MULTIPLE GSWS",497600
24316,29-SEP-13 15:35,33461265,"ANTHONY","SANCHEZ-PASILLAS",01-SEP-86 00:00,"M","GSW TO LEG",532873
12980,07-OCT-14 13:04,34976382,"LEWPM","BROWN",30-AUG-87 00:00,"M","GSW TO ARM",446885
39196,24-JUL-12 14:46,34976382,"LEWPM","BROWN",30-AUG-87 00:00,"M","MULT GSWS",471400
18980,09-MAY-14 01:20,35889054,"JULIANO","SHELTON",13-MAR-64 00:00,"M","GSW TO ARM",369185
28196,25-JUN-13 02:32,34462014,"LUCAS","MITCHELL",23-AUG-93 00:00,"M","MULT GSWS",577291
34348,18-NOV-12 04:45,33704787,"JONATHAN","GAVSI",26-AUG-79 00:00,"M","GSW RIGHT ARM",358837
12880,10-OCT-14 01:29,34046313,"ALEJANDRO","ZERO",21-NOV-86 00:00,"M","GSW TO FLANK",379490
14144,07-SEP-14 00:29,35893458,"DARVIN","GARCIA",12-SEP-83 00:00,"M","MULT GSWS",401203
38396,10-AUG-12 09:12,34914366,"EDDIE","BROWN",14-JAN-86 00:00,"M","MULT GSWS",496798
23320,06-NOV-13 18:13,33355164,"JAQUILLE","GOODEN",14-OCT-85 00:00,"M","FATAL GSW TO BACK",624526
23116,17-NOV-13 02:25,33427917,"CHRISTIAN","FUERTE-PEREZ",23-SEP-87 00:00,"M","GSW TO BACK",377730
39936,11-JUL-12 16:56,33455070,"PIERRE","CONNER",21-JAN-96 00:00,"M","GSW TO LEG",351552
22068,28-DEC-13 18:45,33455070,"PIERRE","CONNER",21-JAN-96 00:00,"M","GSW TO CALF",600179
35564,16-OCT-12 21:56,35506806,"JEREMY","BUSTOS",10-FEB-95 00:00,"M","GSW TO ARM",390608
28876,11-JUN-13 21:06,34968552,"RASHAWN","DAVIS",20-JUN-97 00:00,"M","GSW TO ABDOMEN",334715
25700,20-AUG-13 00:04,35049444,"BRANDON","PURHAM",24-AUG-93 00:00,"M","GSW TO LEG",411825
24492,22-SEP-13 13:13,34133376,"LESLIE","REYNOSA",08-JUN-88 00:00,"M","MULT GSWS",497046
7380,07-MAY-15 19:24,35003718,"MITCHELL ","ELLEMAN",14-FEB-87 00:00,"M","GSW TO THE LEG",524621
7088,15-MAY-15 13:55,35325933,"WILLIE","MENDOZA",06-MAY-92 00:00,"M","GSW TO HEAD",564707
27180,19-JUL-13 22:56,33447807,"WINARSKI","JOHNSON",27-MAY-90 00:00,"M","MULTIPLE GSWS",549983
11980,08-NOV-14 19:34,33443772,"DAVEAN","MCNEAL",18-JAN-94 00:00,"M","FATAL GSW TO THE FACE.",331226
10872,19-DEC-14 16:44,33667890,"FREDERICK","SOLOCK",17-MAY-89 00:00,"M","GSW LOWER BACK",520474
11348,07-DEC-14 00:46,33872904,"TYRONE","WATSON",25-NOV-86 00:00,"M","MULT GSWS ",606587
13428,27-SEP-14 22:03,34060461,"ERIC","STEVENSON",18-JUN-96 00:00,"M","MULT GSWS",451090
32624,08-JAN-13 20:17,34960584,"DWIGHT","FITTS",27-APR-91 00:00,"M","GSW TO L HIP AND FOREARM",558954
13548,26-SEP-14 16:57,33795945,"RICHARD","NEWSHAM",23-MAY-84 00:00,"M","MULT GSWS",404898
26432,07-AUG-13 01:29,35514186,"JUANITO","NEGRON",23-JAN-81 00:00,"M","FATAL MULT GSWS",622315
29152,04-JUN-13 18:45,34951893,"JOHNNIE","OWENS",17-NOV-91 00:00,"M","GSW TO UPPER LEFT ARM, SHATTERED BONE REQUIRES SURGERY",467891
22732,05-DEC-13 17:20,35220594,"DEXTER","CULVERSON",27-JUN-91 00:00,"M","GSW TO CHEST ",457085
23652,27-OCT-13 01:20,33353121,"ANDREW","MOORE",27-JUL-96 00:00,"M","FATAL GSW TO THE HEAD. ",587226
36964,07-SEP-12 00:50,33547572,"PAUL","CARTER",28-JUL-63 00:00,"M","GSW TO STOMACH",449571
35164,25-OCT-12 17:55,35187639,"PARIS","ORTIZ",20-FEB-98 00:00,"M","GSW TO STOMACH",538216
27076,22-JUL-13 07:54,34099956,"JEKENDRICK","MCCLENDON",04-DEC-96 00:00,"M","THOAT",545077
14044,10-SEP-14 17:45,34099956,"JEKENDRICK","MCCLENDON",04-DEC-96 00:00,"M","GSW TO ARM",600944
33640,05-DEC-12 00:29,36031338,"JOHNNY","GASTON",19-JUN-88 00:00,"M","GSW TO LEG",476952
18444,21-MAY-14 23:34,36031338,"JOHNNY","GASTON",19-JUN-88 00:00,"M","GSW TO BUTTOCKS",546813
9284,09-MAR-15 18:30,35304087,"SEGURA","PRICE",07-MAY-93 00:00,"M","GSW TO BACK",576240
10892,19-DEC-14 13:58,36066063,"LAVAN","JONES",30-JUL-96 00:00,"M","GSW TO LEG",490466
11248,09-DEC-14 18:23,34028097,"DWYANE","GRECO",26-DEC-94 00:00,"M","GSW TO LEG",623015
9316,08-MAR-15 21:00,34258170,"MANUEL","WITT",26-JUN-99 00:00,"M","GSW TO LEG",337286
7056,15-MAY-15 22:30,34886721,"BARRY","JONES",08-APR-89 00:00,"M","GSW TO BACK",410163
21480,27-JAN-14 20:50,34397106,"TERREL","DELGADO",02-AUG-98 00:00,"M","GSW TO FOOT",470498
26412,07-AUG-13 10:55,35413125,"TRAVENTE","WALKER",21-MAY-91 00:00,"M","GSW TO BUTTOCKS",416524
15092,13-AUG-14 22:59,35413125,"TRAVENTE","WALKER",21-MAY-91 00:00,"M","GSW TO HAND",613002
16308,12-JUL-14 00:16,33443274,"JAMES","EASON",27-JUN-86 00:00,"M","FATAL GSW TO CHEST",376139
10108,21-JAN-15 00:16,35958699,"SHANNON","BRYANT",21-OCT-88 00:00,"M","MULT GSWS",546240
12160,01-NOV-14 20:06,35563716,"MIGUEL","RAMIREZ",14-JUN-91 00:00,"M","GSW TO RIGHT LEG",425163
16000,20-JUL-14 05:00,35456784,"JUAN","LYDELLER",10-MAY-85 00:00,"M","MULT GSWS",386683
16588,06-JUL-14 18:01,33680994,"ANTONIO","MORGA",19-JUL-88 00:00,"M","MULT GSWS",507114
10972,17-DEC-14 14:22,33884544,"RYAN","NWOSU",28-APR-94 00:00,"M","FATAL MULT GSWS",540534
30276,27-APR-13 23:19,34998624,"JONATHAN","REYNAULD",22-OCT-93 00:00,"M","GSW TO BACK",640411
19896,15-APR-14 23:07,34382304,"GLENN","BANDRIGA",20-JAN-82 00:00,"M","GSW TO HIP",383700
14476,27-AUG-14 22:40,35813559,"CUMMINGS","WILLIAMS",18-DEC-90 00:00,"M","GRAZED GSW SHOULDER",387510
29624,18-MAY-13 21:09,35119599,"KARL","HAROLD",30-AUG-76 00:00,"M","GSW TO BACK",372944
22892,28-NOV-13 00:38,35119599,"KARL","HAROLD",30-AUG-76 00:00,"M","GSW TO NECK",556272
27220,19-JUL-13 01:30,34194990,"MICHAL","JACOBO",25-OCT-87 00:00,"M","GSW TO LEG",528457
7996,17-APR-15 17:49,33354165,"TERREL","NTIM",15-JUL-95 00:00,"M","GSW TO LEG",463300
33804,01-DEC-12 18:43,34019790,"FREDERICK","ALONSO",23-MAR-93 00:00,"M","GSW TO SHOULDER",506888
26572,04-AUG-13 02:17,35180331,"FRED","ANGEL",29-MAR-89 00:00,"M","GSW LEG",347378
16084,19-JUL-14 00:10,35180331,"FRED","ANGEL",29-MAR-89 00:00,"M","GSW TO STOMACH",355006
20204,09-APR-14 01:23,34143018,"DESHAWN","WASHINGTON",31-JUL-91 00:00,"M","GSW TO LEG",495655
21844,09-JAN-14 20:17,34573083,"ROBERT","CESAR",28-JAN-85 00:00,"M","GSW TO THIGH",358051
5772,18-JUN-15 17:00,33625956,"CHICO","DAVIS",08-NOV-93 00:00,"M","GSW TO LEG",366363
10372,05-JAN-15 21:08,35468898,"PETRO","GULLEY",17-OCT-85 00:00,"M","MULTIPLE GSWS",399886
33896,30-NOV-12 21:26,34584129,"CARL","BARDIELD",06-FEB-83 00:00,"M","MULT GSWS ",502731
11896,11-NOV-14 10:06,35842800,"DANIEL","REDMOND",24-JUN-78 00:00,"M","GSW TO BACK",429888
15552,01-AUG-14 23:29,35758293,"JOSIAH","PATITUCCI",28-JUN-97 00:00,"M","MULTIPLE GSWS",324530
8696,27-MAR-15 17:58,33592365,"OMAR","SAVAGE",03-AUG-91 00:00,"M","GSW TO THE CHEST",443190
19736,19-APR-14 16:48,35999370,"JEFFARY","MEEK",30-SEP-93 00:00,"M","MULT GSWS",483221
20988,04-MAR-14 19:40,36037209,"RUFUS","PRINZ",28-OCT-95 00:00,"M","GRAZE WOUND TO STOMACH",403284
22716,07-DEC-13 03:45,36037209,"RUFUS","PRINZ",28-OCT-95 00:00,"M","GSW TO THE LEG",590718
30540,18-APR-13 15:57,35812188,"ERIC","YOUNGBLOOD",08-OCT-86 00:00,"M","GSW TO SHOULDER",538366
39100,26-JUL-12 23:17,35233281,"CARLOS","HERNANDEZ",01-NOV-80 00:00,"M","FATAL MULTIPLE GSWS",616770
14372,31-AUG-14 01:37,34153461,"PIERRE","MALDONADO",04-MAR-94 00:00,"M","GSW TO CHEST",600167
29104,05-JUN-13 22:17,33553206,"BRIAN","MCGEE",15-MAR-83 00:00,"M","GSW TO HIP",435560
23912,14-OCT-13 21:07,33482820,"RODRIGO ","REID",12-JUN-84 00:00,"M","GSW TO THE FACE.",491851
21896,04-JAN-14 12:31,35866872,"JOHN","TANKOUO",12-JUL-90 00:00,"M","MULTIPLE GSWS",341259
9896,28-JAN-15 12:49,35866872,"JOHN","TANKOUO",12-JUL-90 00:00,"M","GSW TO BACK",503192
17912,03-JUN-14 03:15,33986343,"EDGAR","RIVERA",23-JUN-91 00:00,"M","GSW TO FOOT",534070
34864,03-NOV-12 05:40,34001130,"SETH","QUINONES",14-OCT-83 00:00,"M","GSW TO CHEST",371262
14148,06-SEP-14 22:31,34746834,"KEE","CONNOLLY",27-JUN-85 00:00,"M","GSW TO LEG",416077
16508,07-JUL-14 00:42,34078110,"ALAN","RAMIREZ",08-AUG-97 00:00,"M","GSW TO LEG",480478
39588,18-JUL-12 17:34,33369009,"FRED","WASHINGTON",29-APR-91 00:00,"M","GSWS STOMACH AND LEG ",523969
26072,14-AUG-13 21:20,34149699,"SEAN","HEARD",08-JAN-86 00:00,"M","MULT GSWS",361237
16996,28-JUN-14 18:27,35815614,"SALOMON","WILSON",08-JAN-87 00:00,"M","GSW TO LEG",475728
32004,01-FEB-13 13:22,34344987,"CONTREAS","MONDEN",26-SEP-82 00:00,"M","MULT GSWS",451902
12532,23-OCT-14 08:35,33597510,"JEREMY","BEENE",27-JUL-87 00:00,"M","GSW TO SHOULDER",385013
24248,02-OCT-13 23:39,33542484,"TRAVIS","REYES",04-JUL-84 00:00,"M","MULT GSWS.",615050
26544,04-AUG-13 06:21,33925404,"KENYON","GIST",30-NOV-96 00:00,"M","MULTIPLE GSW'S TO THE BODY",456491
35408,20-OCT-12 05:03,33477597,"RASONNE","LEONARD",30-NOV-86 00:00,"M","MULTIPLE GSWS",563718
32628,08-JAN-13 18:14,33464397,"ROBERT","ALEANA",10-AUG-81 00:00,"M","FATAL MULTIPLE GSWS",326587
29944,10-MAY-13 20:18,35387772,"DAVID","HAMMONS",07-SEP-95 00:00,"M","GSW TO LEG",485141
6520,27-MAY-15 23:31,35416287,"PETERSON","JONES",06-JAN-94 00:00,"M","GSW TO LEG",638262
23376,04-NOV-13 18:08,35408925,"DORIN","WARREN",24-JAN-92 00:00,"M","MULT GSWS",492822
5848,15-JUN-15 18:41,34972722,"ABUKAR","HARRIS",28-AUG-94 00:00,"M","GSW TO ABDOMEN",395250
21636,19-JAN-14 10:01,34154835,"ANGEL","MANCILLAS",14-MAR-91 00:00,"M","GSW TO ARM",371640
5824,16-JUN-15 17:51,34079382,"JAMAL","WILKINSON",26-JUN-00 00:00,"M","GSW TO SHOULDER",525617
40152,06-JUL-12 22:29,34655094,"ELIAS","SHANKS",04-AUG-80 00:00,"M","GSW TO KNEE",586404
10456,01-JAN-15 12:26,33990834,"HOWARD","MARENTES",20-JAN-80 00:00,"M","MULTIPLE GSW",470290
8804,23-MAR-15 09:03,34978875,"ERIC","ROBINSON",09-OCT-99 00:00,"M","GRAZE WOUND TO FOOT",600670
31580,26-FEB-13 17:39,34112265,"PATRICK","ROUSSEAU",15-MAR-90 00:00,"M","GSW TO BACK",559084
6284,02-JUN-15 23:18,33913818,"JEREMY","DESBIAU",04-AUG-93 00:00,"M","MULT GSWS",471976
26552,04-AUG-13 01:00,34071459,"VIRGIL","PARKER",04-OCT-82 00:00,"M","GSW TO LEG",569534
15744,27-JUL-14 07:58,34814256,"JOHNATHAN","HENDERSON",12-JUL-81 00:00,"M","GUN SHOT GRAZE WOUND TO THE NECK ",386504
22824,02-DEC-13 10:38,34842210,"RONALD","XIAO",03-JUL-89 00:00,"M","GSW TO LEGS & ARM",349662
28312,22-JUN-13 20:42,34842210,"RONALD","XIAO",03-JUL-89 00:00,"M","MULT GSWS",600821
10512,29-DEC-14 21:58,33509598,"CHRISTOPHER","SCOTT",23-AUG-87 00:00,"M","GSW TO LEG",442908
12616,19-OCT-14 17:15,35344722,"STEVEN","RANDLE",06-MAY-92 00:00,"M","GRAZE TO THE ANKLE",352054
15120,12-AUG-14 18:54,34330221,"ANGEL","JOHNSON",03-MAY-95 00:00,"M","GSW TO HAND",442451
33320,17-DEC-12 16:50,35034774,"JAMRCUS","GARZA",17-MAY-86 00:00,"M","GSW TO BACK",509332
8008,17-APR-15 11:54,33655326,"TOMMY","FREEMAN",08-JUN-95 00:00,"M","GSW TO LEG",508167
13544,26-SEP-14 18:41,33655326,"TOMMY","FREEMAN",08-JUN-95 00:00,"M","MULT GSWS",627710
39980,10-JUL-12 23:53,33995280,"THOMAS","WALKER",06-OCT-87 00:00,"M","MULT GSWS",536001
13924,15-SEP-14 10:55,35835279,"HELEODORA","POWELL",29-JUL-92 00:00,"M","MULT GSWS",465109
